2.693357541889017e+33,-5.341121699841053e+33,-2.647764157952036e+33
2.6938324813179134e+33,-5.341800563369212e+33,-2.6479680820512987e+33
2.6945081071314605e+33,-5.342476202300495e+33,-2.6479680951690343e+33
2.6951804533749626e+33,-5.34314856160792e+33,-2.6479681082329574e+33
2.6958494652099944e+33,-5.343817586451857e+33,-2.647968121241863e+33
2.696515087991071e+33,-5.344483222185615e+33,-2.6479681341945436e+33
2.6971772672712394e+33,-5.345145414361038e+33,-2.647968147089798e+33
2.6978359488076777e+33,-5.345804108734105e+33,-2.6479681599264274e+33
2.6984910785673e+33,-5.346459251270529e+33,-2.647968172703229e+33
2.699142602732361e+33,-5.347110788151368e+33,-2.6479681854190074e+33
2.6997904677060674e+33,-5.347758665778633e+33,-2.6479681980725654e+33
2.7004346201181853e+33,-5.348402830780896e+33,-2.6479682106627103e+33
2.701075006830653e+33,-5.349043230018901e+33,-2.6479682231882484e+33
2.701711574943193e+33,-5.349679810591186e+33,-2.6479682356479933e+33
2.702344271798918e+33,-5.350312519839673e+33,-2.647968248040755e+33
2.7029730449899416e+33,-5.350941305355296e+33,-2.647968260365354e+33
2.703597842362981e+33,-5.351566114983589e+33,-2.6479682726206076e+33
2.704218612024956e+33,-5.352186896830295e+33,-2.647968284805339e+33
2.704835302348589e+33,-5.352803599266958e+33,-2.6479682969183695e+33
2.7054478619779866e+33,-5.353416170936521e+33,-2.647968308958534e+33
2.7060562398342284e+33,-5.354024560758889e+33,-2.647968320924661e+33
2.706660385120939e+33,-5.354628717936528e+33,-2.647968332815589e+33
2.7072602473298506e+33,-5.35522859196001e+33,-2.647968344630159e+33
2.707855776246363e+33,-5.355824132613575e+33,-2.6479683563672116e+33
2.708446921955084e+33,-5.356415289980686e+33,-2.647968368025602e+33
2.7090336348453645e+33,-5.357002014449542e+33,-2.647968379604178e+33
2.709615865616815e+33,-5.357584256718617e+33,-2.6479683911018024e+33
2.7101935652848173e+33,-5.35816196780215e+33,-2.6479684025173324e+33
2.710766685186006e+33,-5.358735099035646e+33,-2.6479684138496406e+33
2.7113351769837487e+33,-5.359303602081349e+33,-2.6479684250976e+33
2.711898992673605e+33,-5.359867428933693e+33,-2.647968436260088e+33
2.7124580845887623e+33,-5.360426531924749e+33,-2.647968447335987e+33
2.7130124054054553e+33,-5.360980863729644e+33,-2.647968458324189e+33
2.7135619081483713e+33,-5.361530377371961e+33,-2.6479684692235894e+33
2.714106546196021e+33,-5.362075026229111e+33,-2.64796848003309e+33
2.7146462732861065e+33,-5.362614764037706e+33,-2.647968490751599e+33
2.7151810435208435e+33,-5.363149544898875e+33,-2.647968501378032e+33
2.7157108113722756e+33,-5.363679323283584e+33,-2.647968511911309e+33
2.71623553168756e+33,-5.364204054037918e+33,-2.647968522350358e+33
2.716755159694223e+33,-5.364723692388337e+33,-2.6479685326941146e+33
2.717269651005387e+33,-5.365238193946909e+33,-2.647968542941522e+33
2.7177789616249727e+33,-5.365747514716501e+33,-2.647968553091528e+33
2.718283047952878e+33,-5.36625161109597e+33,-2.647968563143092e+33
2.7187818667901105e+33,-5.366750439885287e+33,-2.647968573095177e+33
2.7192753753439e+33,-5.367243958290655e+33,-2.647968582946755e+33
2.7197635312327745e+33,-5.367732123929584e+33,-2.64796859269681e+33
2.720246292491606e+33,-5.368214894835936e+33,-2.6479686023443295e+33
2.7207236175766157e+33,-5.368692229464927e+33,-2.647968611888311e+33
2.721195465370348e+33,-5.369164086698108e+33,-2.64796862132776e+33
2.721661795186605e+33,-5.369630425848295e+33,-2.6479686306616906e+33
2.722122566775342e+33,-5.370091206664471e+33,-2.6479686398891296e+33
2.7225777403275313e+33,-5.370546389336637e+33,-2.647968649009106e+33
2.723027276479977e+33,-5.37099593450064e+33,-2.647968658020663e+33
2.7234711363200893e+33,-5.371439803242945e+33,-2.6479686669228555e+33
2.7239092813906286e+33,-5.37187795710537e+33,-2.647968675714741e+33
2.7243416736943885e+33,-5.37231035808978e+33,-2.647968684395391e+33
2.7247682756988505e+33,-5.37273696866274e+33,-2.6479686929638895e+33
2.7251890503407836e+33,-5.373157751760105e+33,-2.647968701419322e+33
2.7256039610308016e+33,-5.373572670791595e+33,-2.647968709760793e+33
2.726012971657873e+33,-5.373981689645289e+33,-2.6479687179874155e+33
2.7264160465937843e+33,-5.374384772692095e+33,-2.647968726098311e+33
2.726813150697552e+33,-5.374781884790163e+33,-2.6479687340926106e+33
2.727204249319782e+33,-5.375172991289242e+33,-2.64796874196946e+33
2.7275893083069844e+33,-5.375558058035e+33,-2.6479687497280155e+33
2.7279682940058335e+33,-5.375937051373274e+33,-2.64796875736744e+33
2.7283411732673693e+33,-5.376309938154285e+33,-2.6479687648869157e+33
2.728707913451156e+33,-5.376676685736785e+33,-2.6479687722856286e+33
2.729068482429376e+33,-5.377037261992158e+33,-2.647968779562782e+33
2.729422848590873e+33,-5.377391635308461e+33,-2.6479687867175875e+33
2.7297709808451363e+33,-5.377739774594407e+33,-2.64796879374927e+33
2.7301128486262304e+33,-5.378081649283296e+33,-2.647968800657065e+33
2.7304484218966597e+33,-5.378417229336884e+33,-2.6479688074402246e+33
2.730777671151183e+33,-5.378746485249193e+33,-2.64796881409801e+33
2.7311005674205594e+33,-5.379069388050256e+33,-2.647968820629696e+33
2.731417082275239e+33,-5.379385909309807e+33,-2.6479688270345683e+33
2.731727187828988e+33,-5.379696021140915e+33,-2.6479688333119267e+33
2.7320308567424493e+33,-5.379999696203534e+33,-2.647968839461084e+33
2.7323280622266466e+33,-5.380296907708014e+33,-2.647968845481367e+33
2.7326187780464166e+33,-5.380587629418532e+33,-2.647968851372115e+33
2.73290297852378e+33,-5.380871835656461e+33,-2.6479688571326806e+33
2.7331806385412434e+33,-5.381149501303673e+33,-2.64796886276243e+33
2.733451733545037e+33,-5.38142060180578e+33,-2.647968868260743e+33
2.733716239548288e+33,-5.381685113175302e+33,-2.647968873627014e+33
2.733974133134113e+33,-5.38194301199476e+33,-2.647968878860647e+33
2.7342253914586544e+33,-5.38219427541972e+33,-2.647968883961066e+33
2.734469992254044e+33,-5.382438881181749e+33,-2.647968888927705e+33
2.734707913831288e+33,-5.382676807591306e+33,-2.647968893760018e+33
2.734939135083095e+33,-5.38290803354056e+33,-2.647968898457465e+33
2.7351636354866177e+33,-5.383132538506142e+33,-2.6479689030195243e+33
2.735381395106128e+33,-5.383350302551819e+33,-2.6479689074456914e+33
2.7355923945956256e+33,-5.383561306331095e+33,-2.6479689117354696e+33
2.735796615201355e+33,-5.383765531089742e+33,-2.647968915888387e+33
2.7359940387642754e+33,-5.38396295866825e+33,-2.647968919903975e+33
2.736184647722421e+33,-5.38415357150421e+33,-2.647968923781789e+33
2.736368425113219e+33,-5.384337352634613e+33,-2.647968927521394e+33
2.736545354575706e+33,-5.384514285698082e+33,-2.647968931122376e+33
2.736715420352688e+33,-5.384684354937017e+33,-2.647968934584329e+33
2.736878607292803e+33,-5.384847545199669e+33,-2.6479689379068656e+33
2.737034900852521e+33,-5.385003841942136e+33,-2.6479689410896144e+33
2.737184287098063e+33,-5.385153231230281e+33,-2.647968944132218e+33
2.7373267527072347e+33,-5.385295699741571e+33,-2.6479689470343365e+33
2.7374622849711856e+33,-5.385431234766828e+33,-2.6479689497956423e+33
2.7375908717960906e+33,-5.38555982421192e+33,-2.6479689524158294e+33
2.7377125017047504e+33,-5.385681456599349e+33,-2.6479689548945985e+33
2.737827163838103e+33,-5.385796121069777e+33,-2.647968957231674e+33
2.737934847956669e+33,-5.385903807383461e+33,-2.6479689594267923e+33
2.738035544441906e+33,-5.386004505921613e+33,-2.647968961479707e+33
2.7381292442974826e+33,-5.386098207687668e+33,-2.6479689633901854e+33
2.738215939150473e+33,-5.386184904308484e+33,-2.647968965158011e+33
2.738295621252466e+33,-5.386264588035455e+33,-2.6479689667829895e+33
2.738368283480598e+33,-5.386337251745532e+33,-2.647968968264934e+33
2.7384339193384965e+33,-5.386402888942176e+33,-2.64796896960368e+33
2.7384925229571446e+33,-5.386461493756216e+33,-2.6479689707990717e+33
2.7385440890956605e+33,-5.38651306094664e+33,-2.6479689718509794e+33
